-0.35281,-0.48158999999999996,-0.92066,-0.62039,-0.54261,-0.54882,1
0.139,-0.60741,-0.8353799999999999,-0.42349,-0.54261,-0.51036,1
2.29067,-0.6734100000000001,-0.32372,-0.62039,-0.54261,-0.54882,1
-0.46038999999999997,-0.48158999999999996,-0.8353799999999999,-0.62039,-0.54261,-0.47189,1
-0.09153,-0.60741,-0.66483,-0.62039,-0.54261,-0.58729,1
1.5222200000000001,-0.5414100000000001,-0.8353799999999999,-0.62039,-0.54261,-0.66422,1
4.9802599999999995,-0.5414100000000001,-0.8353799999999999,-0.62039,-0.6893199999999999,-0.7026899999999999,2
-0.14148,-0.60431,-0.8353799999999999,-0.42349,-0.10248,-0.1257,2
-0.56798,-0.22378,-0.49428,-0.62039,-0.54261,-0.39496,2
-0.11075,-0.6734100000000001,-0.8353799999999999,-0.62039,-0.24919000000000002,0.22049000000000002,2
-0.3797,-0.22378,-0.66483,-0.42349,-0.24919000000000002,-0.39496,2
0.44638,-0.70641,-0.49428,-0.62039,-0.54261,-0.2411,2
-0.00316,-0.48158999999999996,-0.8353799999999999,-0.62039,-0.54261,-0.51036,3
-0.36049000000000003,-0.48158999999999996,-0.66483,-0.22658000000000003,-0.54261,-0.62575,3
-0.39892,-0.48158999999999996,-0.32372,-0.02968,-0.3959,-0.47189,3
-0.59103,-0.48158999999999996,-0.66483,-0.42349,-0.54261,-0.51036,3
-0.2337,-0.35269,-0.46868999999999994,-0.62039,0.044219999999999995,0.5282100000000001,3
-0.16838,-0.60741,-0.66483,-0.57117,-0.54261,-0.51036,3
-0.2337,0.059820000000000005,-0.47722,-0.62039,0.044219999999999995,0.06662,4
0.44638,-0.6734100000000001,-0.49428,-0.62039,-0.54261,-0.47189,4
-0.56798,0.29185,-0.32372,-0.62039,-0.54261,-0.39496,4
-0.59103,-0.48158999999999996,-0.32372,-0.42349,-0.24919000000000002,-0.51036,4
-0.01469,-0.48158999999999996,-0.32372,-0.62039,-0.54261,-0.62575,4
0.36954000000000004,-0.5414100000000001,-0.7501,-0.62039,0.19093,0.22049000000000002,4
-0.3067,-0.48158999999999996,-0.32372,-0.62039,-0.54261,-0.39496,5
-0.59103,-0.22378,0.35849000000000003,-0.32503000000000004,-0.24919000000000002,-0.08724,5
1.06115,-0.48158999999999996,-0.66483,-0.62039,-0.6893199999999999,-0.7026899999999999,5
-0.56798,0.29185,0.35849000000000003,-0.62039,-0.54261,-0.39496,5
-0.68709,-0.22378,0.01738,-0.42349,-0.54261,-0.54882,5
0.36954000000000004,-0.5414100000000001,0.01738,-0.47271,0.19093,0.22049000000000002,5
0.17742,-0.60741,-0.66483,-0.62039,-0.10248,-0.43343000000000004,6
0.17742,-0.48158999999999996,0.35849000000000003,-0.59578,-0.54261,-0.39496,6
-0.59103,-0.22378,0.35849000000000003,-0.42349,-0.24919000000000002,-0.47189,6
-0.42965,-0.22378,-0.32372,0.16723,-0.54261,-0.47189,6
-0.16838,-0.48158999999999996,-0.32372,-0.22658000000000003,-0.54261,-0.16417,6
-0.49496999999999997,-0.22378,-0.32372,-0.42349,-0.24919000000000002,0.22049000000000002,6
-0.59103,-0.22378,0.35849000000000003,-0.02968,0.19093,-0.08724,7
-0.09153,-0.22378,0.35849000000000003,-0.22658000000000003,-0.54261,-0.47189,7
-0.49496999999999997,0.29185,0.35849000000000003,-0.22658000000000003,-0.54261,-0.47189,7
0.44638,-0.60741,-0.8353799999999999,-0.52194,-0.54261,-0.58729,7
-0.59103,-0.22378,-0.32372,-0.42349,-0.54261,-0.51036,7
-0.07232000000000001,-0.22378,0.35849000000000003,-0.22658000000000003,-0.54261,-0.47189,7
-0.5065,-0.22378,-0.32372,-0.22658000000000003,0.19093,-0.39496,8
-0.16838,-0.22378,-0.32372,0.16723,-0.54261,-0.20263,8
-0.59103,-0.22378,1.72291,-0.02968,0.19093,0.29741999999999996,8
-0.36049000000000003,0.54967,-0.57955,2.87467,0.48435,1.75911,8
-0.71782,0.29185,0.35849000000000003,0.16723,0.19093,-0.2411,8
-0.24522,-0.48158999999999996,0.35849000000000003,-0.22658000000000003,-0.54261,-0.58729,8
-0.68324,1.32311,0.35849000000000003,-0.62039,0.48435,-0.08724,9
-0.24522,-0.22378,1.72291,0.16723,-0.54261,1.37445,9
-0.59103,-0.22378,1.72291,0.56104,3.12509,1.29752,9
-0.62945,1.32311,0.35849000000000003,0.16723,0.48435,-0.08724,9
-0.5987100000000001,0.29185,1.0407,0.16723,0.48435,0.22049000000000002,9
-0.49496999999999997,-0.22378,0.35849000000000003,2.53009,-0.54261,0.759,9
-0.68324,1.32311,1.72291,0.95485,0.48435,0.5282100000000001,10
-0.68324,1.32311,1.72291,2.53009,2.83167,0.5282100000000001,10
-0.68324,3.38564,1.72291,0.95485,1.6580099999999998,0.22049000000000002,10
-0.6371399999999999,3.38564,1.72291,2.53009,1.6580099999999998,0.5282100000000001,10
-0.69477,7.510689999999999,4.45176,2.53009,4.005330000000001,1.75911,10
0.139,-0.60741,-0.92066,-0.42349,-0.54261,-0.58729,1
2.6749,-0.60741,-0.92066,-0.62039,-0.54261,-0.62575,1
3.44335,-0.5414100000000001,-0.8353799999999999,-0.62039,-0.54261,-0.66422,1
-0.56798,-0.48158999999999996,-0.66483,-0.62039,-0.54261,-0.47189,2
-0.09153,-0.67186,-0.66483,-0.62039,-0.54261,-0.58729,2
0.48481,-0.48158999999999996,-0.66483,-0.62039,-0.24919000000000002,-0.47189,2
1.90645,-0.6734100000000001,-0.8353799999999999,-0.62039,-0.54261,-0.66422,2
0.08137,-0.48158999999999996,-0.66483,-0.57117,-0.24919000000000002,-0.47189,3
-0.01469,-0.48158999999999996,-0.8353799999999999,-0.62039,-0.54261,-0.62575,3
0.17742,-0.60741,-0.66483,-0.62039,-0.54261,-0.43343000000000004,3
