-1.78941,0.5422600000000001,0.1998,-0.41963999999999996,0.061989999999999996,0.70103,-0.69,-2.1612400000000003,0.71094,1
-1.92445,0.57522,0.016669999999999997,-0.41963999999999996,0.0008,0.40723000000000004,-0.43162,-1.44579,1.0622200000000002,1
-1.7995400000000001,0.5093,0.10824,-0.37505,0.061989999999999996,0.8818299999999999,-0.7269100000000001,-2.07707,0.6523899999999999,1
-1.81115,0.46535,-0.12067,-0.35276,-0.03417,0.8818299999999999,-0.8376399999999999,-2.2875,0.76949,1
-1.1853,0.45437,0.8865200000000001,-1.17764,0.14941,0.9722299999999999,-1.02219,-1.19328,-0.75273,1
-1.14896,0.47634,0.9323,-1.13305,0.2106,1.04003,-1.0591,-1.23536,-0.8112699999999999,1
-1.1025,0.49831000000000003,0.9323,-1.08846,0.14941,0.9722299999999999,-0.91146,-1.15119,-0.48927,1
-1.7530700000000001,0.5093,0.47448999999999997,-0.17440999999999998,0.027030000000000002,1.04003,-0.6161800000000001,-2.1612400000000003,0.8865799999999999,1
-1.09822,0.49831000000000003,1.02387,-1.11076,0.09696,1.0174299999999998,-0.87455,-1.15119,-0.57709,1
-1.088,0.5093,0.8865200000000001,-1.06617,0.12318,0.9270299999999999,-0.8561,-1.15119,-0.48927,1
-1.8619900000000003,0.65213,0.33714,-0.24129,0.07948,0.36203,-0.37626,-1.4037,1.0622200000000002,1
-1.7530700000000001,0.57522,0.15402000000000002,-0.26359,0.07073,0.9948299999999999,-0.56081,-1.86664,0.74021,1
-1.78941,0.6631199999999999,0.47448999999999997,-0.24129,0.12318,0.67843,-0.1917,-1.65621,1.2671299999999999,1
-1.08223,0.55325,1.11543,-1.13305,0.13192,0.9948299999999999,-0.81918,-1.15119,-0.57709,1
-1.11411,0.5093,1.16121,-1.11076,0.00954,0.9722299999999999,-0.91146,-1.15119,-0.45998999999999995,1
-1.81115,0.60818,0.42871000000000004,-0.26359,0.07073,0.56543,-0.32089,-1.6983,1.12077,1
-1.62964,0.7510100000000001,0.10824,-0.04065,0.05325,0.9270299999999999,-0.46853,-1.78247,0.41821,1
-1.5004600000000001,0.8389,0.33714,-0.64258,0.061989999999999996,0.8592299999999999,-1.09602,-1.6141299999999998,0.06692999999999999,1
-1.1025,0.5202899999999999,0.7491800000000001,-0.9547,0.12318,0.9948299999999999,-0.87455,-1.23536,-0.75273,1
-1.14896,0.8279200000000001,0.9323,-0.7317600000000001,0.20185999999999998,1.08523,-0.80073,-1.02493,0.18402000000000002,1
-1.06188,0.60818,0.65761,-1.13305,0.15815,1.04003,-0.78227,-1.19328,-0.25508000000000003,1
-1.05603,0.6631199999999999,1.2527700000000002,-0.8432299999999999,0.21934,1.04003,-0.63463,-0.8145100000000001,-0.60636,1
-1.0314,0.6631199999999999,1.20699,-0.9101100000000001,0.20185999999999998,1.1304299999999998,-0.48699,-0.85659,-0.3429,1
-1.31021,0.8498899999999999,0.42871000000000004,-0.62029,-0.025419999999999998,0.81403,-1.20675,-1.52996,0.18402000000000002,1
-1.06764,0.65213,1.2527700000000002,-0.9324,0.21934,1.06263,-0.70845,-0.77242,-0.54781,1
-1.11848,0.79496,1.02387,-0.7094600000000001,0.23681999999999997,1.15303,-0.80073,-0.94076,0.30111,1
-1.12434,0.71805,0.8407399999999999,-0.8209299999999999,0.23681999999999997,1.1304299999999998,-0.7269100000000001,-1.15119,0.24256999999999998,1
-1.088,0.48733000000000004,1.29855,-1.13305,0.07948,1.04003,-0.69,-0.98285,-0.45998999999999995,1
-1.06764,0.68509,1.2527700000000002,-0.9547,0.14067000000000002,1.06263,-0.80073,-0.8145100000000001,-0.48927,1
-1.1025,0.762,1.3443399999999999,-0.37505,0.21934,1.24343,-0.87455,-0.8986799999999999,0.85731,1
-1.58318,0.77298,0.1998,-0.01835,0.07948,0.9722299999999999,-0.33935,-1.78247,0.59385,1
-1.14469,0.86088,1.11543,-0.46423000000000003,0.26305,1.17563,-0.7269100000000001,-0.77242,0.44748000000000004,1
-1.06188,0.7290399999999999,0.8865200000000001,-0.7317600000000001,0.28053,1.2208299999999999,-0.65309,-0.8145100000000001,0.30111,1
-1.0154100000000001,0.6411399999999999,1.20699,-0.88782,0.2106,1.1078299999999999,-0.24706999999999998,-0.8986799999999999,-0.3429,1
-1.5265799999999998,0.93779,0.61183,-0.35276,0.20185999999999998,0.7462300000000001,-0.7638199999999999,-1.6141299999999998,-0.28435,1
-1.4394,0.9268,0.42871000000000004,-0.62029,0.04451,0.90443,-1.1513799999999998,-1.6141299999999998,0.12547,1
-1.088,0.81693,1.4816799999999999,-0.219,0.23681999999999997,1.1304299999999998,-0.81918,-0.77242,0.76949,1
-1.6761099999999998,0.5422600000000001,-0.16645,-0.12982,0.0008,1.06263,-0.65309,-2.11915,0.91585,1
-1.6355,0.8389,0.10824,0.02624,0.1057,1.06263,-0.48699,-1.65621,0.41821,1
-1.5671899999999999,0.7510100000000001,0.15402000000000002,0.33835,0.09696,1.04003,-0.26552,-1.74039,0.71094,1
-1.38717,0.8718600000000001,0.33714,-0.66488,-0.042910000000000004,0.8818299999999999,-1.16984,-1.78247,0.12547,1
-1.13883,0.81693,1.2527700000000002,-0.48652,0.27179000000000003,1.24343,-0.74536,-0.73034,0.50603,1
-1.61951,0.86088,0.1998,0.11540999999999998,0.16689,1.19823,-0.6161800000000001,-1.78247,0.8280299999999999,1
-1.25352,0.89384,0.42871000000000004,-0.77635,-0.09536,0.9722299999999999,-1.20675,-1.36162,0.41821,1
-1.08223,0.86088,1.39012,-0.33047,0.3155,1.35643,-0.6715399999999999,-0.6040800000000001,1.12077,1
-1.02554,0.78397,1.2527700000000002,-0.7317600000000001,0.36795,1.28863,-0.6161800000000001,-0.47781999999999997,0.68167,1
-0.96309,0.61917,1.20699,-0.8432299999999999,0.26305,1.1078299999999999,-0.32089,-1.1091,-0.16726,1
-1.45399,0.97075,0.7034,-0.41963999999999996,0.15815,0.9270299999999999,-0.69,-1.5720399999999999,0.06692999999999999,1
-1.09822,0.79496,1.39012,-0.26359,0.24556999999999998,1.06263,-0.81918,-0.8145100000000001,0.50603,1
-0.94283,0.7510100000000001,0.97808,-0.7094600000000001,0.29802,1.24343,-0.46853,-0.8145100000000001,0.33039,1
-1.02554,0.68509,1.02387,-0.79864,0.28053,1.15303,-0.39471,-0.85659,0.0962,1
-1.7066,0.5422600000000001,-0.029110000000000004,0.11540999999999998,0.027030000000000002,1.0174299999999998,-0.6161800000000001,-2.1612400000000003,1.0622200000000002,1
-0.95296,0.65213,1.2527700000000002,-0.8432299999999999,0.22808,1.1078299999999999,-0.28398,-0.98285,-0.3429,1
-1.6761099999999998,0.61917,0.016669999999999997,0.20459000000000002,0.07073,1.31123,-0.48699,-1.90873,1.12077,1
-0.94283,0.65213,1.2527700000000002,-0.77635,0.28053,1.1304299999999998,-0.28398,-1.02493,-0.10870999999999999,1
-1.23177,0.8279200000000001,0.7034,-0.66488,0.0008,0.94963,-0.96683,-1.19328,0.5353,1
-0.94283,0.78397,0.9323,-0.77635,0.33298,1.26603,-0.43162,-0.8145100000000001,0.47675,1
-1.088,0.77298,1.39012,-0.26359,0.26305,1.04003,-0.78227,-0.8145100000000001,0.41821,1
-1.08223,0.8279200000000001,1.4359,-0.30817,0.28926999999999997,1.46943,-0.69,-0.73034,1.0622200000000002,1
-1.1287,0.81693,1.29855,-0.39735,0.28926999999999997,1.3338299999999998,-0.63463,-0.68825,0.71094,1
-0.94283,0.80594,1.11543,-0.75405,0.3155,1.24343,-0.46853,-0.6040800000000001,0.59385,2
-1.5105899999999999,1.00371,0.7034,-0.39735,0.2106,0.9948299999999999,-0.54235,-1.74039,-0.16726,2
-1.5004600000000001,0.97075,0.7491800000000001,-0.37505,0.13192,0.8592299999999999,-0.57927,-1.5720399999999999,-0.28435,2
-1.2841,0.77298,0.7491800000000001,-0.7317600000000001,0.00954,0.8818299999999999,-1.04065,-1.36162,0.38893,2
-0.95296,0.7510100000000001,1.02387,-0.64258,0.28926999999999997,1.2208299999999999,-0.57927,-0.8145100000000001,0.27184,2
-1.65,0.79496,0.9323,-0.48652,0.2106,0.65583,-0.7269100000000001,-1.74039,0.00838,2
-1.51645,0.9817299999999999,0.7034,-0.30817,0.14067000000000002,0.81403,-0.59772,-1.52996,-0.45998999999999995,2
