-0.11755,-0.24533000000000002,1.18564,3.25298,-0.41081999999999996,-1.23406,0.029,-1.48234,1
-0.11682999999999999,-0.24533000000000002,-1.22957,-1.1125200000000002,-0.41081999999999996,-1.23406,-0.10975,-1.48234,1
-0.1115,-0.24533000000000002,-0.27174,0.57415,-0.41081999999999996,-0.48976000000000003,-0.45711999999999997,0.52778,1
-0.10148,-0.24533000000000002,-1.61784,-0.8032,-0.41081999999999996,0.057339999999999995,-0.23765,1.1021,1
-0.11214,-0.24533000000000002,-0.35078000000000004,0.7618,-0.41081999999999996,-0.4767,-0.67981,1.53284,1
-0.11177999999999999,-0.04118,0.09862,-0.0991,-0.36216,-0.14392,-0.74088,0.32677,1
-0.11675,-0.24533000000000002,-1.3136700000000001,-2.72585,-0.41081999999999996,-1.23406,0.8079,-1.48234,1
-0.11559000000000001,-0.24533000000000002,-0.28764,-1.81561,-0.41081999999999996,-0.57997,-0.8497600000000001,1.53284,1
-0.11542999999999999,-0.24533000000000002,-1.4983899999999999,0.38811999999999997,6.48623,-1.23406,-0.8146100000000001,-1.48234,1
-0.11177999999999999,-0.24533000000000002,-0.65596,-1.81411,-0.41081999999999996,0.16495,-0.79483,1.53284,1
-0.11474000000000001,-0.24533000000000002,-2.66004,-1.9273099999999999,-0.41081999999999996,-0.7378600000000001,0.1199,1.53284,1
-0.10960999999999999,-0.24533000000000002,-0.82229,-0.8518899999999999,-0.41081999999999996,-0.78438,-1.2263700000000002,0.52778,1
-0.11398,-0.24533000000000002,-0.13940999999999998,0.26356,-0.41081999999999996,-0.93427,-0.5913,1.53284,1
-0.1012,-0.19393,-1.3136700000000001,-1.20811,-0.41081999999999996,0.72819,0.4365,0.8628,1
-0.10709,-0.24533000000000002,-0.66433,0.21449000000000001,-0.41081999999999996,0.45886000000000005,-0.9274100000000001,0.77905,1
-0.11615,-0.24533000000000002,-0.21143,-0.96891,-0.41081999999999996,1.16425,0.07019,-1.48234,1
-0.10960999999999999,-0.24533000000000002,-0.44548999999999994,0.8584700000000001,-0.26848,-0.13918,-1.24368,1.53284,1
-0.10929000000000001,-0.24533000000000002,-1.30219,-0.80442,4.14077,-1.08722,0.53074,1.53284,1
-0.10617,-0.24533000000000002,-1.92783,-0.73985,-0.41081999999999996,0.07411000000000001,0.15041,0.02525,1
-0.10729000000000001,-0.2239,-0.81219,1.5716700000000001,-0.41081999999999996,-1.07054,-2.04675,-1.48234,1
-0.10780999999999999,0.15116,-0.8004600000000001,-0.66,-0.41081999999999996,-0.7544,-0.03895,0.02525,1
-0.11082,-0.24533000000000002,-0.77394,-0.96891,-0.41081999999999996,-0.33469,-0.8604700000000001,0.77905,1
-0.11118,-0.24533000000000002,0.22665,0.56497,-0.36667,0.6845899999999999,-0.6712600000000001,1.53284,1
-0.11018,-0.24533000000000002,-0.5413,-0.24,-0.41081999999999996,-0.53778,-0.89459,0.52778,1
-0.1121,-0.24533000000000002,-0.5807899999999999,-0.62179,-0.41081999999999996,0.26488,-0.61257,0.32677,1
-0.11510999999999999,-0.11339,0.26484,0.7462300000000001,-0.41081999999999996,-1.23406,-0.40193,-1.48234,1
-0.11542999999999999,-0.24533000000000002,-0.6698,-0.22576999999999997,-0.41081999999999996,0.20493000000000003,-0.1819,1.53284,1
-0.04745,-0.04673,-0.94984,-0.58645,0.09541000000000001,-0.16895,-0.5433899999999999,0.7328899999999999,1
-0.10957,-0.24533000000000002,-0.4484,-0.321,-0.41081999999999996,2.19988,-0.23146999999999998,0.95852,1
-0.10352,-0.24533000000000002,-0.60705,0.20146,-0.06636,-0.20621,-0.75584,1.03031,1
-0.11458,-0.24533000000000002,-0.26736,0.12768,1.9114200000000001,-1.23406,-0.9038299999999999,-1.48234,1
