-0.10732,-1.24879,-0.42394,1.2088299999999998,1.40983,-0.79951,-0.35527,-1.54324,-0.15295,-0.45996000000000004,0.59936,-0.41081999999999996,0.2735,0.21727,-0.32984,-0.19012,1
-0.11813,-2.34937,-0.42394,3.0264,1.16362,1.40819,-0.35527,2.21121,-0.7037,-1.1249799999999999,0.97955,-0.41081999999999996,0.32971,-0.67693,-1.19221,1.53284,1
-0.11555,-0.16124000000000002,-0.42394,1.1173899999999999,1.2813700000000001,-0.17006,-0.35527,-0.77671,-0.7037,-1.1249799999999999,-0.02534,-0.41081999999999996,0.32971,0.72365,-0.18284,-1.48234,1
-0.11323,0.01757,-0.42394,0.48417,-0.8770100000000001,0.79555,-0.35527,0.7618,-0.7037,-1.1249799999999999,0.09905,-0.41081999999999996,0.32971,-0.18461,-0.1513,1.53284,1
-0.11109000000000001,-0.051620000000000006,-0.42394,1.12703,1.1766,-0.30446999999999996,-0.35527,-0.99125,0.204,-0.49866000000000005,-0.09938,-0.41081999999999996,0.28339000000000003,-0.00617,-0.22673000000000001,0.52778,1
-0.11719,-0.67833,-0.42394,0.75588,1.53114,0.46019,-0.35527,-0.11744,-0.7037,-1.1249799999999999,1.26427,-0.41081999999999996,0.32971,-1.28106,1.58355,0.52778,1
-0.11569000000000002,-0.11210999999999999,-0.42394,0.4751,0.9161100000000001,-0.20099,-0.35527,-0.70325,1.6304,-0.31971,1.4409399999999999,-0.41081999999999996,0.32971,0.73521,-1.19221,0.02525,1
-0.11402000000000001,-0.18154,-0.42394,1.8416400000000002,1.7007599999999998,-0.44855,-0.35527,-0.83395,-0.7037,-0.17893,0.06379,-0.41081999999999996,0.32971,0.02723,-0.89213,1.53284,1
-0.03622,0.5351100000000001,-0.32375,-0.7009,-0.44168,1.13631,-0.18259,1.34178,-0.57131,-0.75959,0.04,-0.25627,-7.959169999999999,1.47538,2.36868,0.02525,1
-0.11139,-0.27721,-0.42394,0.99751,0.48786999999999997,-0.31683,-0.35527,-1.03725,0.26213000000000003,-0.45855,-0.31394,-0.41081999999999996,0.23114,-1.1906,0.39394,-0.47728000000000004,1
-0.11329000000000002,-0.44198999999999994,-0.40479,0.54924,2.07443,-0.59918,-0.35527,-1.50938,0.56944,-0.68574,0.8250200000000001,-0.41081999999999996,0.26474000000000003,1.14435,-0.94547,1.53284,1
-0.11182,0.37832,-0.42394,-0.10122,-0.3327,0.34017,-0.35527,-0.07825,-0.7037,-0.33844,1.36781,-0.41081999999999996,0.32971,0.34073000000000003,0.12958,1.53284,1
-0.10880999999999999,-0.69263,-0.41361000000000003,0.32845,1.06803,-0.30511,-0.35527,-1.0965799999999999,-0.7037,-0.5078,1.1716799999999998,-0.38471,0.25668,1.20515,-0.39913000000000004,0.02525,1
-0.10025,-0.55109,-0.41844,1.04687,1.63029,-0.7055,0.39307,-0.79152,2.08017,-0.23314000000000001,-0.00395,-0.41081999999999996,0.28912,-0.5249,-0.35948,1.1021,1
-0.10974,1.90756,-0.42394,-1.4798799999999999,-1.41177,0.59405,-0.35527,0.0108,-0.7037,-0.96,1.28201,-0.41081999999999996,0.32971,4.55566,0.06473999999999999,1.53284,1
-0.09996000000000001,-0.16228,0.29062,1.14116,1.24632,-0.11019000000000001,0.21144000000000002,-0.26218,-0.7037,-0.9174899999999999,0.34053,0.15963,-0.44776000000000005,0.01614,-0.19293,1.23132,1
-0.11742000000000001,0.13143,-0.42394,1.15405,1.5698299999999998,0.0034700000000000004,-0.35527,-0.6862,-0.7037,-1.1249799999999999,1.37161,-0.41081999999999996,0.32971,-0.71412,-1.19221,-1.48234,1
-0.11573,0.13143,-0.42394,1.38919,1.19844,0.10552,-0.35527,-0.28388,-0.7037,-0.70743,0.34781,-0.41081999999999996,0.32971,-0.31221,0.041460000000000004,1.53284,1
-0.11652,-0.7419399999999999,-0.42394,0.2057,0.061070000000000006,-0.49141999999999997,-0.35527,-1.2912700000000001,-0.7037,0.04127,0.34489000000000003,-0.41081999999999996,0.32971,0.35783000000000004,2.50881,1.53284,1
-0.11689000000000001,0.9870700000000001,-0.42394,-0.44071000000000005,0.51874,0.026869999999999998,-0.35527,-0.48378999999999994,-0.7037,-0.38974000000000003,1.8173599999999999,-0.41081999999999996,0.11220999999999999,-0.12772,-1.19221,1.53284,1
-0.07128,-0.48766000000000004,-0.05359,0.77364,1.23536,-0.32909,-0.02103,-0.74593,0.20051,-0.57906,1.1252799999999998,-0.10295,0.09901,0.41475,0.25995999999999997,0.85839,1
-0.11765999999999999,1.6371200000000001,-0.42394,2.67719,3.73624,-1.8146,-0.35527,-2.47673,-0.7037,-0.06807,1.53128,-0.41081999999999996,0.32971,0.26804,-1.19221,1.53284,1
-0.10943,-1.48376,-0.42394,2.25077,2.07104,-1.14626,1.03203,-0.8204899999999999,-0.7037,-0.46441000000000004,0.34118000000000004,-0.41081999999999996,0.21245999999999998,-0.48503,-0.79567,1.53284,1
-0.11707999999999999,-0.7517699999999999,-0.35491999999999996,0.16384,0.56994,0.0389,-0.35527,-1.00338,-0.7037,-0.15866,1.0544799999999999,-0.20646,0.32971,0.70902,2.50881,1.53284,1
-0.11434000000000001,-0.40729,-0.42394,1.82161,1.3361299999999998,-0.48833999999999994,-0.35527,-1.15449,-0.7037,-0.60465,0.77432,-0.41081999999999996,0.32971,-0.37564000000000003,-0.13477999999999998,1.1308200000000002,1
-0.11447,0.67242,-0.39921999999999996,-0.13566,0.50872,0.32459,-0.35527,0.05756,1.18154,-0.14937,0.21531,-0.41081999999999996,0.32971,-0.47258999999999995,-0.22673000000000001,1.53284,1
-0.11528,0.19058,-0.42394,-0.36063,-1.0214299999999998,0.23525,-0.35527,0.35186,-0.7037,1.4437200000000001,-0.69805,-0.41081999999999996,0.20306,-0.00086,0.11402999999999999,1.53284,1
-0.11681,0.00499,-0.42394,0.47046000000000004,1.44393,0.43911000000000006,-0.35527,-0.13276,-0.7037,-1.1249799999999999,0.5596899999999999,-0.41081999999999996,0.32971,-1.29045,0.39394,1.53284,1
-0.08054,-1.69438,3.3245199999999997,0.5201600000000001,1.11046,-0.45376000000000005,-0.18207,-1.10543,0.20569,-0.43475,-0.18375999999999998,3.41756,0.25545999999999996,1.36721,-0.23155,1.53284,1
-0.09477999999999999,-0.6173,-0.42394,1.51281,1.96727,-0.74737,0.42038000000000003,-1.01383,-0.7037,-0.55958,-0.03149,-0.41081999999999996,-0.02,-0.26104,-0.56766,1.1308200000000002,1
-0.11531,0.9235700000000001,-0.42394,-0.87003,-1.12629,0.33804,-0.35527,0.46998,4.89812,0.3245,0.13664,-0.41081999999999996,-0.52784,0.05602000000000001,2.2774900000000002,-1.48234,1
-0.11614000000000001,-1.2316,-0.42394,1.73869,1.46432,-0.11709000000000001,-0.24550999999999998,-0.5668300000000001,-0.7037,-0.63481,0.64239,-0.41081999999999996,0.32971,0.47803,1.0284,-1.48234,1
-0.11047,-0.50607,-0.38658000000000003,0.22905999999999999,0.27848,0.57317,-0.35527,0.4021,-0.7037,-0.46505,-0.43993000000000004,-0.37593000000000004,0.2809,-0.8789600000000001,-0.20526999999999998,0.77905,1
-0.10561,-0.91746,5.75099,-0.7679199999999999,-0.51623,1.10618,-0.35527,1.2712700000000001,-0.7037,-0.48923999999999995,0.21736,6.2039,0.21686999999999998,0.37356,1.80385,0.02525,1
-0.11332,-0.53898,-0.40468000000000004,1.6842700000000002,0.92394,-0.02817,-0.35527,-0.51556,-0.7037,-0.44401999999999997,0.07379,-0.41081999999999996,-2.6918599999999997,-0.02401,0.7387600000000001,1.53284,1
-0.11692999999999999,0.5553600000000001,-0.1114,0.77696,2.18296,-0.02541,-0.35527,-0.83967,-0.7037,-0.31971,1.18798,-0.24051999999999998,0.32971,-0.51217,2.9714400000000003,-1.48234,1
-0.1108,0.12478,-0.41095,-0.30679,0.01057,0.6651100000000001,-0.35527,0.58345,2.6383099999999997,-0.35631,0.21220999999999998,-0.41081999999999996,0.32971,-0.2174,-0.47588,-0.19012,1
-0.11165,-1.0339200000000002,2.0279700000000003,0.45414,0.6079399999999999,0.21101,-0.35527,-0.382,-0.7037,-0.94315,0.11437,2.16562,0.32971,0.15283,0.48372,1.53284,1
-0.11268,-0.90754,-0.42394,1.15057,1.45102,-0.50588,-0.35527,-1.14424,0.43622,-0.1418,0.35863,-0.41081999999999996,0.32971,-0.02248,-0.23505,-0.47728000000000004,1
-0.10432999999999999,0.48833000000000004,-0.40978000000000003,0.36634,0.671,0.34144,-0.35527,-0.0868,-0.7037,-0.67282,0.29903,-0.39169,0.32971,0.13733,-0.5974,0.77905,1
-0.10611,-1.64713,-0.36730999999999997,1.52912,1.8978700000000002,-0.61517,0.4705,-0.75615,-0.7037,-0.8291700000000001,0.30185,-0.38996,0.32971,1.2314200000000002,-0.26695,1.1021,2
-0.08522,-0.5094,-0.42091999999999996,0.8563299999999999,1.24265,-0.32747,0.41106000000000004,-0.40037,-0.47885,-0.77591,0.01406,-0.41081999999999996,0.31823,0.32295999999999997,-0.58878,0.32677,2
-0.10776,0.1577,-0.42394,0.9738,0.71533,-0.05785,-0.35527,-0.67918,-0.06296,-0.9039299999999999,0.25963,-0.41081999999999996,0.23162,-0.3631,1.18702,0.52778,2
-0.11342999999999999,0.04337,3.3511,0.17575,0.69472,0.26843,-0.35527,-0.29399000000000003,0.85236,-0.051289999999999995,-0.41407,3.3357300000000003,0.32971,0.26678,-0.20526999999999998,1.53284,2
-0.10694000000000001,-0.9639200000000001,-0.42394,0.95621,1.51886,-0.62965,1.16549,-0.16323,0.03617,-0.48683999999999994,-0.70015,-0.41081999999999996,0.2542,0.24768,0.34514,1.53284,2
-0.11425999999999999,1.00034,-0.42394,-1.6844299999999999,-1.5002,0.8032,-0.35527,0.5566399999999999,-0.7037,0.06871000000000001,-1.04345,-0.41081999999999996,0.0943,-0.16896,1.82148,-1.48234,2
-0.07522000000000001,-0.75269,2.15309,0.84146,1.108,0.07951,-0.12437999999999999,-0.35934,-0.35453,-0.70334,-0.03034,2.00307,0.3208,-0.14048,0.45778,0.6713600000000001,2
-0.08876,-0.49993999999999994,-0.38679,0.7058399999999999,0.93932,-0.18481,0.0955,-0.39454,0.5596,-0.5583899999999999,0.58703,-0.33708,-0.23756999999999998,-0.19956,0.4426,0.9298,2
-0.0905,-0.5401699999999999,-0.42394,-0.32786,-0.51922,0.51831,-0.35527,0.39235,1.0339399999999999,-0.12583,-0.21643,-0.41081999999999996,0.28536999999999996,-0.09358,0.7904800000000001,0.6460199999999999,2
-0.11797,3.8575800000000005,-0.42394,-1.70995,-2.14403,-0.77531,-0.35527,-0.96891,-0.7037,0.65509,5.0755,-0.41081999999999996,0.32971,4.08111,-1.19221,-1.48234,2
-0.1108,-1.10546,-0.42394,-0.11183,0.29566,0.04816,-0.35527,-0.83096,0.33919,-0.22548,-0.61215,-0.41081999999999996,0.32971,0.45142,-0.73902,0.52778,2
0.08096,-0.7981199999999999,-0.33369,0.59865,0.6956,-1.11075,1.03419,-0.78766,-0.34155,-0.30662,-0.1044,-0.40685,0.26133,0.036469999999999995,-0.46892,0.48103,2
-0.11091,0.52418,-0.41076999999999997,-0.010920000000000001,-0.32395,0.02274,-0.35527,-0.16685,2.37584,0.82284,-0.35602,-0.37337,0.17256,-0.21115,0.47325,-0.47728000000000004,2
-0.10849,0.50797,-0.42394,0.23464000000000002,-0.23117,0.29635,-0.35527,-0.25226,-0.7037,-0.46182,0.73044,-0.41081999999999996,-2.22052,1.1701,-0.18284,0.7105199999999999,2
-0.11320999999999999,-0.29370999999999997,-0.42394,0.05209,1.1934200000000001,0.11734000000000001,-0.35527,-0.18485,2.09721,-0.40024,-0.29813,-0.41081999999999996,0.25824,-0.4595,-1.19221,0.77905,2
-0.08613,0.48923999999999995,-0.36186999999999997,0.45448,0.93324,-0.24197,0.48133000000000004,-0.13172999999999999,-0.18432,-0.04987,-0.51241,-0.3445,-0.10759,-0.48503,0.80235,-0.09072000000000001,2
-0.09465,0.47563999999999995,-0.41552,-0.62362,-0.6275,-0.40454,-0.35527,-0.7500899999999999,1.64789,0.8525799999999999,0.94524,-0.40009,-0.00028,1.28308,-0.55775,1.19782,2
-0.10905,0.5804600000000001,-0.42394,0.21004,0.34378000000000003,-0.11925999999999999,-0.35527,-0.7349,0.08056,0.22787,-0.34414,-0.41081999999999996,0.28969,0.6261,-0.12753,0.77905,2
-0.09055,-1.23095,-0.42035,1.51491,1.20549,-0.53499,0.10553,-0.8272700000000001,0.78164,-0.5698300000000001,-0.56802,-0.41081999999999996,0.32971,-0.07484,-0.4487,0.24061999999999997,2
-0.10011,-0.06483,-0.42394,-0.6959,-0.04726,0.5887899999999999,-0.35527,0.36208,-0.2581,-0.20257999999999998,-0.57447,-0.41081999999999996,0.07959,-0.8738,0.2882,0.52778,2
-0.0325,-0.5737300000000001,0.9812200000000001,0.55479,0.9916,-0.07305,0.06694,-0.20040999999999998,-0.18842,-0.66573,0.06915,0.87995,0.27274,0.00484,-0.057460000000000004,0.7238899999999999,2
-0.11514,0.27526,-0.42394,-0.7054,-0.59659,1.31246,-0.35527,1.7451599999999998,-0.7037,-1.1249799999999999,-0.46069,-0.41081999999999996,0.32971,-1.53904,-0.18284,1.53284,2
-0.11660999999999999,1.1729,0.25431,-0.27551,1.3263,0.38782,-0.35527,-0.25501,-0.7037,-1.1249799999999999,-0.8546299999999999,-0.11888,0.32971,-0.33576999999999996,1.58355,-1.48234,2
-0.10274000000000001,0.29921,-0.42394,1.05515,0.15695,-0.35025,-0.222,-0.79756,-0.7037,0.08562,-0.7172,-0.41081999999999996,0.32971,-0.30966,-0.75393,-1.48234,2
-0.10036,0.24113,0.33379000000000003,-0.98921,-0.38284,0.65567,-0.35527,0.38108000000000003,-0.22196999999999997,-0.0447,-0.29588000000000003,0.46787,0.15764,1.20204,0.78167,-1.48234,2
-0.09477999999999999,-1.92025,2.76416,0.0913,0.9129299999999999,0.37851,-0.32203000000000004,-0.12311,-0.37362,-0.72641,-0.28352,2.5152,0.29602,-0.34686,0.6167100000000001,1.53284,2
-0.11132,0.81898,-0.42394,-0.13097999999999999,-0.18394000000000002,0.52585,-0.35527,0.27733,0.37954,-0.75126,-0.23288000000000003,-0.41081999999999996,0.27443,-0.9192299999999999,-0.7094699999999999,1.53284,2
-0.10998,0.27725,-0.42394,-0.53856,-0.60737,0.75857,-0.35527,0.74971,0.24808000000000002,-0.79662,-0.20799,-0.41081999999999996,0.32971,0.20049,-0.32138,1.53284,2
-0.10344,0.41348,-0.38399,-0.46316999999999997,-0.17613,0.33115,-0.35527,0.10898,-0.20097,-0.08433,0.17878,-0.37414000000000003,0.22709000000000001,0.12265999999999999,-0.31101,0.27652,2
-0.09167,0.18316,-0.41646000000000005,-0.30266,-0.19692,0.33844,-0.35527,0.16377,0.77268,0.04654,-0.6483800000000001,-0.41081999999999996,0.26944,-0.37001999999999996,0.18972,-1.48234,2
-0.11022,-1.16203,-0.42394,0.11754,0.46728000000000003,0.10589000000000001,-0.32363000000000003,-0.36311,-0.7037,-0.3734,0.3206,-0.41081999999999996,0.32971,0.78847,0.32876,1.53284,2
-0.00514,-0.51974,-0.40709,0.37213,0.77327,-0.412,0.32724000000000003,-0.5282100000000001,-0.10895999999999999,-0.37264,-0.35058,-0.40841,0.28924,0.26666,-0.27016,0.44738,2
0.02431,-0.5448,-0.40141,1.17508,1.3175700000000001,-1.43729,0.26209,-1.82161,-0.07094,0.24720999999999999,-0.3052,-0.39928,0.30434,0.69094,-0.92517,0.7630100000000001,2
-0.10363,-0.8183199999999999,-0.42394,-0.23983000000000002,0.10237,0.4517,-0.35527,0.28633000000000003,-0.20606999999999998,-0.43825,-0.37546999999999997,-0.41081999999999996,0.32971,-0.023180000000000003,0.0016699999999999998,0.02525,2
-0.07437,-0.37176,-0.42167,0.65794,0.76367,-0.04598,-0.35527,-0.43543999999999994,0.09919,0.0384,-0.39534,-0.41081999999999996,0.32151,-0.60821,-0.5414800000000001,0.7105199999999999,2
-0.09876,-0.5401,-0.42394,1.16785,1.52587,-0.9268,0.2037,-1.1668,-0.01936,0.29162,-0.21664,-0.41081999999999996,0.32971,0.26696,-0.6846399999999999,-0.6208600000000001,2
