-0.06792999999999999,1.5093299999999998,0.35626,1.46143,-0.95363,-0.90668,-1.05264,-1.3389,1
0.24612,-0.28365,-0.4457100000000001,-0.73263,-0.59783,-0.95684,-1.50312,1.32459,1
0.99642,-0.87939,-1.24588,-0.31306,-0.57344,-0.92812,-0.45091,1.32459,1
0.54295,-1.44582,-1.1296,-0.6077600000000001,-0.95722,-0.7056899999999999,0.941,1.32459,1
-0.43619,0.67576,-1.53745,1.15033,-0.62726,-0.85321,0.09253,1.32459,1
-0.92738,0.31894,-1.20514,-0.19715,-0.05812000000000001,-0.92896,0.15311,0.43676,1
0.6837,0.41303,0.76625,1.19128,-0.94741,-0.43462,0.46479,-1.3389,1
0.6675399999999999,-1.35982,1.1814,-0.80013,-0.34684,-0.8408399999999999,1.23759,-1.3389,1
1.12401,-1.57631,-1.66429,-0.31043000000000004,-0.57614,-0.62827,0.4775,1.32459,1
-0.8928,-1.60976,0.25533,1.246,-0.02112,-0.93511,-1.59904,0.43676,1
-0.55132,0.72682,0.00132,-0.53597,-0.57344,-0.46806,0.49874,-0.45107,1
-0.5933,-1.6671200000000002,-0.96119,0.30806,-0.66161,-0.50666,0.22989,-1.3389,1
-1.49023,0.68647,0.25238,0.25071,-0.36311,-0.42837,0.01649,1.32459,1
-1.17224,-0.80572,0.62459,1.73782,-0.31552,-0.70531,1.08131,-1.3389,1
1.05247,1.50783,-1.34459,1.04653,-0.89894,-0.38362,-0.48472,-1.3389,1
-0.8975799999999999,0.61083,1.66464,0.05256,-0.50692,-0.24693,0.7871199999999999,-0.45107,2
-0.72237,0.9776,-1.65655,-1.39411,-0.89874,-0.1614,-0.06866,-1.3389,2
0.4279600000000001,0.53208,0.79766,-0.47938,-0.5110600000000001,-0.07105,-0.40095,-0.45107,2
-1.30089,1.28284,0.82936,-0.07302,-0.59767,0.19126,-1.26355,0.43676,2
-0.37851,1.43023,-0.34169,-1.07885,-0.42975,-0.43652,-0.34169,-0.45107,2
1.26316,-1.41304,-0.46424,0.18068,-0.20708,-0.4981600000000001,-0.6685300000000001,-1.3389,2
-1.14822,0.06609,-1.4362,-1.6972599999999998,-0.97571,-0.4499,-1.40521,-0.45107,2
1.38497,-0.17620999999999998,0.41122,-1.2398,-0.63317,0.17109000000000002,-0.82968,0.43676,2
-0.13243,1.11712,-0.13723,1.09755,-0.93055,0.47188,0.49944,-1.3389,2
-0.8675799999999999,0.39777,0.51077,-1.14961,-0.37221,0.02457,-0.0971,-0.45107,2
-1.2397,-1.59241,-0.34691,-1.2481,-0.82621,0.60029,0.82645,-0.45107,2
1.50795,-0.76252,-1.16136,0.15054,-0.7058800000000001,-0.02965,0.09876,-0.45107,2
1.50724,1.10523,-0.25317,-0.78675,-0.08313,-0.07584,-0.00515,1.32459,2
-1.21145,-0.52927,-1.21996,0.57367,-0.94098,-0.24249,-2.10676,0.43676,2
0.12624000000000002,0.17553,-0.12528,0.35366,1.03112,-0.85221,-1.04856,-0.45107,2
0.01439,-0.8670700000000001,-1.6571900000000002,-1.17849,-0.24309,0.17515999999999998,-1.37371,1.32459,2
-1.52328,1.3798700000000002,-0.31314000000000003,0.07683,0.82632,-0.32525,0.7903399999999999,1.32459,2
0.81506,-0.44244,0.92192,-0.50673,-0.23163000000000006,0.48863,0.21573,-0.45107,2
0.7628199999999999,0.017240000000000002,-0.44599,0.47064,0.17195,-0.07614,-1.2258,-0.45107,2
1.18625,1.06294,-0.81481,1.21002,0.1711,-0.01948,0.90914,-0.45107,2
0.29896,-1.1437700000000002,-1.30073,-1.4088,0.92153,-0.31648000000000004,-1.57268,1.32459,3
0.9988,-0.5858800000000001,0.97574,1.35735,-0.34921,1.12221,-0.87344,1.32459,3
-0.75513,-0.4824,-0.8676799999999999,-1.5144799999999998,0.21772,-0.03869,-1.59824,-1.3389,3
-0.5734,0.80625,-0.23287,-1.36066,-0.72392,0.60861,-1.2391,-0.45107,3
-1.04243,1.50298,0.35226,-1.63083,2.66193,-0.8562700000000001,0.16187,1.32459,3
1.49314,0.27517,-0.62963,-1.2065,-0.46739,1.34165,-0.96759,0.43676,3
-0.93393,-0.53245,1.19601,0.13041,0.07118,0.91128,-0.93197,-1.3389,3
0.34577,-0.53967,1.27315,-0.40258,1.2289,0.63229,0.8490700000000001,1.32459,3
-1.46514,-0.78092,-1.47662,-1.19651,-0.91551,3.0889900000000003,0.04546,0.43676,3
1.57662,1.44313,1.4423700000000002,-0.7710100000000001,2.4409400000000003,-0.8459700000000001,0.6946,0.43676,3
1.6837400000000002,1.16764,0.02865,-0.06267,-0.81604,2.39423,1.50357,0.43676,3
-0.8164100000000001,0.37871,-0.17879,-1.45696,2.01181,-0.04093,-2.07921,-0.45107,3
0.66333,-0.84091,0.4677,0.64623,0.28214,1.54781,1.13659,-1.3389,3
0.30275,0.35993,-0.44091,-1.72308,1.63582,0.43412,-1.4743,1.32459,3
1.63661,1.69587,-0.52566,-0.31955,3.88639,-0.8526600000000001,-2.75791,0.43676,3
0.74942,-0.5291,1.6133,-1.12998,-0.93787,-0.85446,1.21474,-1.3389,1
0.23824,-1.45741,1.68068,1.3615700000000002,-0.97717,-0.7602899999999999,-1.42676,-0.45107,1
-0.1755,0.81807,0.0206,-0.65635,-0.98088,-0.94747,-1.85371,1.32459,1
-1.69523,0.27146,1.30508,0.14901,-0.7138399999999999,-0.75067,-1.41161,1.32459,1
1.25072,1.05088,-0.7713,-0.26198,-0.98194,-0.51957,0.28622,1.32459,1
-1.383,-0.38615,0.51255,-0.77798,-0.78814,-0.6481,1.24042,-1.3389,1
0.17432,-1.20418,1.11086,-1.10004,-0.65782,-0.68021,1.39111,0.43676,1
-0.67261,1.10648,-0.7396699999999999,-0.8874,-0.78356,-0.66204,-0.81944,-0.45107,1
1.4034,-1.59701,-0.44886,1.6782400000000002,-0.8758799999999999,-0.50217,0.7791600000000001,-0.45107,1
-0.8458200000000001,1.35461,-1.32389,-1.1647299999999998,-0.51259,-0.87946,-0.33021,0.43676,1
-0.34675,-1.61914,-1.4431,-0.03312,-0.14767,-0.76662,-0.1724,0.43676,1
1.70007,-0.99234,0.79957,-1.07118,-0.8412200000000001,-0.20437,-0.191,-0.45107,1
0.95103,-1.24755,1.07776,-1.62588,-0.48684,-0.65135,-2.04331,-0.45107,1
-1.24854,-0.20586,1.20463,-1.68933,-0.9531,-0.23877,-0.28614,0.43676,1
-1.34856,0.51979,-0.88805,-0.68597,-0.6678,-0.54176,-1.52417,-0.45107,1
-0.48972,1.1672,0.70633,-1.16789,0.14067000000000002,-0.69433,1.29828,1.32459,2
0.96416,0.77313,0.8296399999999999,-0.11567,0.006409999999999999,-0.76149,0.50055,-1.3389,2
1.44249,-1.2422799999999998,0.5451199999999999,-1.07711,-0.01459,-0.4255,-1.88349,0.43676,2
-1.3330799999999998,0.58487,0.82032,0.34727,-0.9739,0.04829,-0.25379,-0.45107,2
1.40442,0.67351,-0.46783,-0.8258700000000001,-0.877,-0.13533,0.77345,-0.45107,2
0.69296,-0.94304,0.01011,1.63202,-0.1393,-0.60368,-1.12235,-0.45107,2
1.58283,-1.58545,0.8641,0.21294,0.17098,-0.8416799999999999,-0.5092899999999999,-0.45107,2
-0.61883,-0.61252,1.07168,-0.4338,-0.50446,0.19042,0.54724,0.43676,2
0.6066699999999999,1.62044,1.65216,1.08055,-0.97973,0.94043,-0.6285,0.43676,2
0.98276,-0.90815,0.21158,-0.98883,-0.65879,0.22897,0.4994,-0.45107,2
-1.6560099999999998,-1.32179,1.00062,1.11519,-0.5824699999999999,0.37343,-1.13334,-0.45107,2
1.35886,-1.27295,0.28065,-1.33692,0.28249,-0.65576,1.34288,0.43676,2
1.03871,-0.82101,-0.8076300000000001,-0.74625,1.22105,-0.93237,-1.77463,0.43676,2
0.40198,1.44815,-0.41483,-0.52152,0.30785,-0.303,0.11235,-0.45107,2
-1.5535,0.9159,1.61443,-0.95785,-0.11181,0.06569,-0.71295,0.43676,2
